date,open,high,low,close,Ağırlıklı Ortalama,Miktar,volume,sma_5,sma_10,sma_20,sma_21,sma_30,sma_50,sma_100,sma_200,ema_5,ema_8,ema_10,ema_13,ema_20,ema_21,ema_30,ema_50,ema_100,ema_200,hma_9,rsi_14,rsi_7,mfi_14,cci_20,atr_14,momentum_10,ADX_14,DMP_14,DMN_14,adx_14,positivedirectionalindicator_14,negativedirectionalindicator_14,AROOND_14,AROONU_14,AROONOSC_14,aroonu_14,aroond_14,STOCHk_14_3_3,STOCHd_14_3_3,stoch_k,stoch_d,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,stochrsi_k,stochrsi_d,williamspercentr_14,cmf_20,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,BBM_20_2,bbm_20_2,bbu_20_2,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,macd_line,macd_signal,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,psar,vwap,vwma_20,dcm_20_20,relative_volume,ichimoku_conversionline,ichimoku_baseline,ichimoku_leadingspana,ichimoku_leadingspanb,ichimoku_leadingspana_lead26,ichimoku_leadingspanb_lead26,ichimoku_laggingspan,ITS_9,IKS_26,ISA_9,ISB_26,change_1w_percent
2023-04-13,14.54,14.59,14.08,14.12,14.29,37109120,530363543.04,14.504000000000001,15.186000000000002,16.306,16.04285714285714,,,,,14.5816084602588,14.96054212118399,15.079305583566697,15.30188080599967,15.946714285714284,16.04285714285714,,,,,13.916370370370373,46.75581731327068,38.24697993715312,34.75716215355244,-63.552533895987274,1.568851090826171,-4.880000000000001,,32.394049892009555,26.334550732942613,,32.394049892009555,26.334550732942613,85.71428571428572,21.42857142857143,-64.28571428571429,21.42857142857143,85.71428571428572,4.809286898839135,5.51254145936982,4.809286898839135,5.51254145936982,,,,,-96.11940298507464,-0.23960034213379486,10.832228356973596,16.306,21.779771643026407,67.13812882406974,0.30032049722196846,16.306,16.306,21.779771643026407,,,,,,,19.78603671601081,0.08,0,19.78603671601081,,18.34615750694032,17.815,0.25064914561232315,15.6,,,,,,10.07,15.6,,,,-5.866666666666676
2023-04-14,14.1,14.6,13.96,14.04,14.21,60101520,854042599.2,14.278,14.879999999999999,16.4155,16.198095238095238,,,,,14.4010723068392,14.755977205365324,14.890340932009115,15.121612119428288,15.76512244897959,15.860779220779218,,,,,13.849962962962962,46.40787043774974,37.64955639343503,27.915751947355943,-71.43454367175686,1.4847700531686212,-3.0600000000000023,,31.13007633468495,26.038611460064256,,31.13007633468495,26.038611460064256,78.57142857142857,14.28571428571429,-64.28571428571428,14.28571428571429,78.57142857142857,4.742951907131005,4.969423714759533,4.742951907131005,4.969423714759533,,,,,-96.91542288557216,-0.24970239423031293,11.222237152810386,16.4155,21.608762847189617,63.27267335371587,0.2712902206282966,16.4155,16.4155,21.608762847189617,,,,,,,19.301553778729943,0.08,0,19.301553778729943,,18.261114059942663,18.405,0.39564379398641275,15.6,,,,,,10.08,15.6,,,,-7.448912326961111
2023-04-17,14.05,14.4,13.55,13.55,13.84,78527030,1087206730.35,14.046000000000001,14.686000000000002,16.441499999999998,16.27904761904762,,,,,14.1173815378928,14.487982270839696,14.646642580734731,14.897096102367104,15.55415840621963,15.650708382526561,,,,,13.686555555555552,44.23642897979096,33.86911964237993,9.574459243740536,-84.89253686906794,1.4283862211051195,-1.9399999999999995,,29.484600084146688,27.211885619790355,,29.484600084146688,27.211885619790355,100.0,7.14285714285714,-92.85714285714286,7.14285714285714,100.0,2.321724709784403,3.957987838584847,2.321724709784403,3.957987838584847,,,,,-100.0,-0.26814420011388473,11.311473586812635,16.441499999999998,21.57152641318736,62.403386712737436,0.21817883894641932,16.441499999999998,16.441499999999998,21.57152641318736,,,,,,,18.85582947643155,0.1,0,18.85582947643155,,18.145602580762663,18.665,0.4913078981195345,15.51,,,,,,10.25,15.51,,,,-7.885791978246093
2023-04-18,13.63,13.65,12.95,13.16,13.25,54917740,727550219.52,13.866,14.49,16.383,16.285238095238093,,,,,13.798254358595202,14.192875099541986,14.376343929692052,14.648939516314663,15.326143319913,15.42428034775142,,,,,13.391592592592593,42.53069169884985,30.980527425734653,12.643516040993859,-99.36807053392366,1.3647932061941883,-1.959999999999999,,28.164295524428358,29.831591682575304,,28.164295524428358,29.831591682575304,100.0,0.0,-100.0,0.0,100.0,1.8808111290886202,2.9818292486680096,1.8808111290886202,2.9818292486680096,,,,,-97.44214372716199,-0.2702965558997712,11.132719626534218,16.383,21.63328037346578,64.09424859263605,0.19306401080134572,16.383,16.383,21.63328037346578,,,,,,,18.325246528788394,0.12000000000000001,0,18.325246528788394,,18.06524408074337,18.365000000000002,0.32348575359982573,15.209999999999999,,,,,,10.4,15.209999999999999,,,,-6.401137980085347
2023-04-19,13.3,13.78,12.95,13.23,13.22,59674880,788842238.72,13.62,14.15,16.2565,16.232857142857142,,,,,13.60883623906347,13.978902855199323,14.167917760657133,14.446233871126855,15.126510622778428,15.224800316137655,,,,,13.121407407407409,42.955860346206926,32.19153391760805,19.54608524129892,-90.16045092367976,1.3188319431965463,-3.3999999999999986,,27.488116230795786,28.218083642818748,,27.488116230795786,28.218083642818748,100.0,0.0,-100.0,0.0,100.0,2.3041480474001315,2.168894628757718,2.3041480474001315,2.168894628757718,,,,,-95.64541213063762,-0.27127397863073754,10.833208471785792,16.2565,21.679791528214206,66.72151481824757,0.22097203476386132,16.2565,16.2565,21.679791528214206,,,,,,,17.680216945333786,0.12000000000000001,0,17.680216945333786,,17.982151533944062,18.365000000000002,0.34473018385237797,14.26,,,,,,10.72,14.26,,,,-8.506224066390045
2023-04-20,13.26,13.26,12.96,13.0,13.01,11633870,151403184.18,13.396,13.95,16.04,16.10142857142857,,,,,13.405890826042313,13.761368887377252,13.95556907690129,14.239629032394449,14.923985801561436,15.022545741943322,,,,,12.898703703703708,41.860039950733906,30.162808819196563,22.276871688291877,-89.73108407925947,1.232523998708334,-2.0,,26.921330289033857,27.6362462779762,,26.921330289033857,27.6362462779762,92.85714285714286,0.0,-92.85714285714286,0.0,92.85714285714286,2.6728796108219655,2.2859462624369056,2.6728796108219655,2.2859462624369056,,,,,-98.89380530973449,-0.2728835370105527,10.461910721402894,16.04,21.618089278597104,69.55223539397886,0.22750525778922615,16.04,16.04,21.618089278597104,-1.3965735872817984,,,-1.3965735872817984,,,17.112590911893733,0.12000000000000001,0,17.112590911893733,,17.965924261028142,18.365000000000002,0.06596699370900952,14.12,17.28,15.7,,,,10.56,14.12,17.28,15.7,,-7.932011331444755
2023-04-24,13.03,13.5,12.84,13.3,13.14,75769020,995453384.76,13.248000000000001,13.763,15.752,15.90952380952381,,,,,13.37059388402821,13.658842467960085,13.836374699282873,14.105396313480957,14.769320487127015,14.865950674493929,,,,,12.883592592592592,43.87135282934847,36.27416086644748,29.301003842542382,-81.21164642903773,1.184659810034085,-1.8699999999999992,,27.36112029945409,26.34904536089737,,27.36112029945409,26.34904536089737,100.0,21.42857142857143,-78.57142857142857,21.42857142857143,100.0,5.131995914404405,3.369674524208834,5.131995914404405,3.369674524208834,,,,,-90.06479481641466,-0.2590480571721042,10.232874706984813,15.752,21.27112529301519,70.07523226276267,0.27786335063790224,15.752,15.752,21.27112529301519,-1.359914665898538,,,-1.359914665898538,,,16.613080002466486,0.14,0,16.613080002466486,,17.86541775019579,18.310000000000002,0.4250394443971876,13.875,17.815,15.845,,,,10.95,13.875,17.815,15.845,,-5.270655270655256
2023-04-25,13.3,13.37,12.72,12.76,13.03,35052660,456631001.82,13.09,13.568000000000001,15.341999999999999,15.609523809523811,,,,,13.167062589352142,13.459099697302287,13.640670208504169,13.913196840126535,14.577956631210157,14.6745006131763,,,,,12.829185185185187,41.114241061993695,30.642965167408192,32.40302566044304,-85.89127862462587,1.1404987402390276,-1.950000000000001,7.466093262740941,26.07312443631944,25.977749297518596,7.466093262740941,26.07312443631944,25.977749297518596,100.0,14.28571428571429,-85.71428571428571,14.28571428571429,100.0,3.9611683790029044,3.9220146347430913,3.9611683790029044,3.9220146347430913,,,,,-99.15789473684212,-0.36215464247001167,10.227891671073053,15.341999999999999,20.456108328926945,66.6680788544772,0.247561076737911,15.341999999999999,15.341999999999999,20.456108328926945,-1.358772608793151,,,-1.358772608793151,,,16.08484880212118,0.16,0,16.08484880212118,,17.574707140583428,18.25,0.20791783138037426,13.815000000000001,18.25,16.0325,,,,10.93,13.815000000000001,18.25,16.0325,,-5.830258302583036
2023-04-26,12.74,12.75,12.14,12.16,12.37,33665020,416503627.44,12.89,13.378,14.820000000000002,15.19047619047619,,,,,12.831375059568096,13.170410875679556,13.371457443321592,13.662740148679887,14.347675047285378,14.44590964834209,,,,,12.575185185185184,38.238705759767484,25.509511288393146,20.137185473156396,-108.45285444538187,1.097982151792781,-1.9000000000000004,7.504532345423835,24.870505015618694,29.094436040796854,7.504532345423835,24.870505015618694,29.094436040796854,100.0,7.14285714285714,-92.85714285714286,7.14285714285714,100.0,3.7175149894397292,4.27022642761568,3.7175149894397292,4.27022642761568,,,,,-99.62476547842402,-0.5643479976968159,10.751403190287842,14.820000000000002,18.888596809712162,54.906839537276106,0.17310597186107163,14.820000000000002,14.820000000000002,18.888596809712162,-1.3902564944365867,,,-1.3902564944365867,,,15.54647299378179,0.18,0,15.54647299378179,,16.619574488781453,17.96,0.22133171668378954,13.370000000000001,17.96,15.665000000000001,,,,11.73,13.370000000000001,17.96,15.665000000000001,,-7.598784194528873
2023-04-27,12.06,13.37,11.99,13.01,12.91,105775100,1365344990.8,12.846,13.233,14.4535,14.733809523809525,15.170333333333334,,,,12.89091670637873,13.134764014417431,13.30573790817221,13.569491556011332,14.220277423734391,14.315372407583718,15.170333333333334,,,,12.503777777777776,44.193460486521886,41.6621582188107,35.18652502875728,-90.17824783367935,1.1207847318129258,-1.450000000000001,6.8624094108899625,26.867288264283136,26.197931473935054,6.8624094108899625,26.867288264283136,26.197931473935054,100.0,0.0,-100.0,0.0,100.0,9.902986632155228,5.8605566668659534,9.902986632155228,5.8605566668659534,15.839297505618832,,15.839297505618832,,-71.50837988826817,-0.42113726686536795,11.201219108072005,14.4535,17.705780891927994,45.003367930646476,0.2780788240673342,14.4535,14.4535,17.705780891927994,-1.3312737097476948,,,-1.3312737097476948,,,14.933307854901068,0.19999999999999998,0,14.933307854901068,,15.623793980739572,16.575,0.8583921688660711,13.295,17.885,15.59,,,,11.52,13.295,17.885,15.59,,-1.6628873771730945
