date,open,high,low,close,Ağırlıklı Ortalama,Miktar,volume,sma_5,sma_10,sma_20,sma_21,sma_30,sma_50,sma_100,sma_200,ema_5,ema_8,ema_10,ema_13,ema_20,ema_21,ema_30,ema_50,ema_100,ema_200,hma_9,rsi_14,rsi_7,mfi_14,cci_20,atr_14,momentum_10,ADX_14,DMP_14,DMN_14,adx_14,positivedirectionalindicator_14,negativedirectionalindicator_14,AROOND_14,AROONU_14,AROONOSC_14,aroonu_14,aroond_14,STOCHk_14_3_3,STOCHd_14_3_3,stoch_k,stoch_d,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,stochrsi_k,stochrsi_d,williamspercentr_14,cmf_20,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,BBM_20_2,bbm_20_2,bbu_20_2,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,macd_line,macd_signal,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,psar,vwap,vwma_20,dcm_20_20,relative_volume,ichimoku_conversionline,ichimoku_baseline,ichimoku_leadingspana,ichimoku_leadingspanb,ichimoku_leadingspana_lead26,ichimoku_leadingspanb_lead26,ichimoku_laggingspan,ITS_9,IKS_26,ISA_9,ISB_26,change_1w_percent
2022-01-31,2004.29,2009.39,1992.66,2003.2,10.34,2308574000,23873771734.9,1976.062,1983.7879999999998,2011.6184999999998,2007.5728571428572,,,,,1986.7213336289194,1987.8967777435955,1989.3418204114735,1992.6081327955112,2007.3542142857143,2007.5728571428572,,,,,1986.7413703703703,52.82713478114677,53.28471995022793,56.08900620661786,-16.33822825465916,54.99401948427786,-82.56000000000017,,18.35673474628409,30.153034383833436,,18.35673474628409,30.153034383833436,71.42857142857143,28.57142857142857,-42.85714285714286,28.57142857142857,71.42857142857143,51.398177656088755,44.30779358738428,51.398177656088755,44.30779358738428,,,,,-44.782081781049364,0.039025882480160354,1919.9459596675752,2011.6184999999998,2103.2910403324245,9.11430674677377,0.45408385123030054,2011.6184999999998,2011.6184999999998,2103.2910403324245,,,,,,,2020.3592286621993,0.08,0,2020.3592286621993,,2014.8773226473215,1991.5749999999998,0.7018647649324374,1973.0100000000002,,,,,,2011.35,1973.0100000000002,,,,4.863659444377566
2022-02-01,2013.97,2034.85,2008.69,2015.43,10.69,2297662000,24572989604.36,1990.134,1987.348,2014.2105,2011.7999999999997,,,,,1996.2908890859464,1994.015271578352,1994.0851257912054,1995.8683995390097,2008.123336734694,2008.287142857143,,,,,2008.4888518518521,54.63365408363183,56.31050308764087,54.79451621285179,11.765614781011557,52.88088272778189,35.600000000000136,,21.7204396731591,28.519388177901707,,21.7204396731591,28.519388177901707,64.28571428571428,21.42857142857143,-42.85714285714285,21.42857142857143,64.28571428571428,54.052396127893296,49.68804703981334,54.052396127893296,49.68804703981334,,,,,-39.292607388123265,-0.00012424377362705894,1925.2243272595117,2014.2105,2103.1966727404883,8.835836447132841,0.5068521881683601,2014.2105,2014.2105,2103.1966727404883,,,,,,1880.18,,0.02,1,1880.18,,2017.3899602974923,1991.5749999999998,0.7311200706635882,1973.0100000000002,,,,,,2042.7,1973.0100000000002,,,,3.6173505323715993
2022-02-02,2028.88,2032.68,1994.31,2002.24,8.93,3063582000,27346418307.2,2000.348,1983.364,2014.0579999999998,2013.640476190476,,,,,1998.2739260572976,1995.8429890053849,1995.5678301928042,1996.7786281762942,2007.5630189504375,2007.7374025974027,,,,,2017.4934074074074,52.30709557576513,52.067162600392585,47.31559433914839,-10.47892396288778,51.59194483486734,-39.83999999999992,,20.28555607594312,29.11115387468085,,20.28555607594312,29.11115387468085,57.14285714285714,14.28571428571429,-42.85714285714285,14.28571428571429,57.14285714285714,56.90410999895273,54.11822792764493,56.90410999895273,54.11822792764493,,,,,-45.21298083396916,-0.062481964830086056,1925.0007744424965,2014.0579999999998,2103.115225557503,8.843561164326275,0.4336494039309084,2014.0579999999998,2014.0579999999998,2103.115225557503,,,,,,1883.2734,,0.02,0,1883.2734,,2017.2677199782897,1991.5749999999998,0.8137628570744597,1957.5149999999999,,,,,,2042.01,1957.5149999999999,,,,2.6174039166243723
2022-02-03,1995.68,2013.64,1949.21,1957.9,9.11,2542765000,23169504314.74,1992.39,1977.7330000000002,2011.5755000000001,2011.3838095238093,,,,,1984.8159507048654,1987.411213670855,1988.7191337941124,1991.2245384368239,2002.8332076218244,2003.2067296340024,,,,,2004.8604444444445,45.3202436024571,40.18954696504972,48.516297990288756,-78.4691536739919,52.71279337632516,-56.309999999999945,,18.120811246546364,33.47438444418334,,18.120811246546364,33.47438444418334,50.0,7.14285714285714,-42.85714285714286,7.14285714285714,50.0,50.12642697906853,53.69431103530485,50.12642697906853,53.69431103530485,,,,,-65.11513084070195,-0.10647733241842039,1919.2239348860292,2011.5755000000001,2103.927065113971,9.18201331383991,0.2093958292219568,2011.5755000000001,2011.5755000000001,2103.927065113971,,,,,,1886.304932,,0.02,0,1886.304932,,2015.6717620345514,1991.5749999999998,0.6994272713431672,1957.5149999999999,,,,,,2053.85,1957.5149999999999,,,,-1.991800529611698
2022-02-04,1969.73,1974.21,1936.97,1943.81,9.56,2068612000,19776574058.33,1984.516,1970.998,2007.1000000000004,2008.3485714285719,,,,,1971.1473004699105,1977.7220550773316,1980.5538367406373,1984.4510329458492,1997.2119497530794,1997.807026940002,,,,,1977.1169999999995,43.339166062369905,37.0556688181776,41.644880776559056,-106.37047592080057,51.383028679540224,-67.35000000000014,,16.992123832057786,33.436607469755046,,16.992123832057786,33.436607469755046,42.85714285714286,0.0,-42.85714285714286,0.0,42.85714285714286,40.18224960772319,49.070928861914815,40.18224960772319,49.070928861914815,,,,,-69.1251395021593,-0.17522172945612258,1910.8058718301063,2007.1000000000004,2103.3941281698944,9.595349326878985,0.17137144702979015,2007.1000000000004,2007.1000000000004,2103.3941281698944,,,,,,1889.27583336,,0.02,0,1889.27583336,,2012.5217714187484,1991.5749999999998,0.6110500798094447,1957.5149999999999,,,,,,2088.48,1957.5149999999999,,,,-1.9851954941054295
2022-02-07,1943.16,1997.58,1908.57,1997.58,9.93,2758457000,27378295344.0,1983.3919999999998,1979.727,2004.721,2006.6466666666663,,,,,1979.9582003132737,1982.1349317268136,1983.649502787794,1986.3265996678708,1997.247002157548,1997.7863881272744,,,,,1965.6588148148146,51.96802568498994,53.276696616948584,49.036727999649216,-68.92493085857393,54.57050878719847,87.28999999999996,,14.644239578287525,33.225188871322096,,14.644239578287525,33.225188871322096,35.71428571428571,0.0,-35.71428571428571,0.0,35.71428571428571,42.99786600621991,44.43551419767055,42.99786600621991,44.43551419767055,,,,,-36.76613163847904,-0.08129971507436272,1909.9669292906106,2004.721,2099.4750707093895,9.453093044806678,0.46231824159881474,2004.721,2004.721,2099.4750707093895,-17.39295919062488,,,-17.39295919062488,,1892.1873166927999,,0.02,0,1892.1873166927999,,2010.1538246342377,1991.5749999999998,0.8546041210639498,1971.71,1983.8799999999999,1977.795,,,,2079.38,1971.71,1983.8799999999999,1977.795,,-0.28055111821087
2022-02-08,1998.55,2019.27,1982.07,2007.14,11.83,2394907000,28337665230.29,1981.734,1985.934,2002.7765,2004.8361904761903,,,,,1989.0188002088491,1987.6916135652996,1987.9205022809224,1989.2999425724608,1998.1891924282577,1998.6367164793403,,,,,1973.6351111111107,53.32890913549389,55.64754641535183,58.24819458928556,-1.3367513639254809,53.11829837884189,62.070000000000164,,17.20059670906334,31.279903817389428,,17.20059670906334,31.279903817389428,28.57142857142857,7.14285714285714,-21.42857142857143,7.14285714285714,28.57142857142857,54.163931559533715,45.781349057825615,54.163931559533715,45.781349057825615,,,,,-31.616934180760538,-0.07521522439494623,1909.915888269299,2002.7765,2095.637111730701,9.27318767028681,0.5234948915297611,2002.7765,2002.7765,2095.637111730701,-14.380695909489987,,,-14.380695909489987,,1895.0405703589438,,0.02,0,1895.0405703589438,,2007.6169258321545,1991.5749999999998,0.9037700475905598,1971.71,1991.5749999999998,1981.6425,,,,2088.8,1971.71,1991.5749999999998,1981.6425,,-0.41132661516400937
2022-02-09,2022.53,2046.03,2017.38,2042.85,12.55,2515054000,31576226314.06,1989.8560000000002,1995.102,2001.7085000000002,2004.6847619047621,,,,,2006.962533472566,1999.949032773011,1997.907683684391,1996.949950776395,2002.4426026731855,2002.6561058903094,,,,,2003.4280740740742,58.10398081699617,63.67919523339726,56.47465856569604,66.89424903497977,51.9430896461472,91.67999999999984,25.90819925944884,20.392109033703587,29.345542407795712,25.90819925944884,20.392109033703587,29.345542407795712,21.42857142857143,0.0,-21.42857142857143,0.0,21.42857142857143,76.56651298136693,57.90943684904018,76.56651298136693,57.90943684904018,,,,,-1.9173952366596692,-0.030080643926541372,1911.238102570786,2001.7085000000002,2092.1788974292144,9.039317905600564,0.7273754795439559,2001.7085000000002,2001.7085000000002,2092.1788974292144,-9.008117032139353,,,-9.008117032139353,,1897.836758951765,,0.04,0,1897.836758951765,,2006.0056184125763,1991.5749999999998,1.016413188222268,1977.3,1991.5749999999998,1984.4375,,,,2133.59,1977.3,1991.5749999999998,1984.4375,,2.028228384209685
2022-02-10,2048.35,2054.86,2029.61,2038.67,11.0,2510270000,27616860918.5,2006.0099999999998,1999.2,2000.1095,2003.4685714285715,,,,,2017.5316889817109,2008.5536921567864,2005.3190139235926,2002.909957808339,2005.892830990025,2005.9300962639174,,,,,2032.9492222222223,57.36413115706942,62.14242659211029,64.35545701363192,84.22400645820343,49.76268262667427,40.98000000000002,24.695842163904018,20.996335676254176,28.129248684065846,24.695842163904018,20.996335676254176,28.129248684065846,14.28571428571429,100.0,85.71428571428571,100.0,14.28571428571429,85.73243137425584,72.15429197171882,85.73243137425584,72.15429197171882,,,,,-9.268376459812256,-0.04322158933526515,1913.5224916269192,2000.1095,2086.696508373081,8.658226799390828,0.7226690858393718,2000.1095,2000.1095,2086.696508373081,-5.029622276014152,,,-5.029622276014152,,1903.7644885936943,,0.06,0,1903.7644885936943,,2003.2302485421744,1991.5749999999998,0.9071823508070982,1981.7150000000001,1991.5749999999998,1986.645,,,,2144.26,1981.7150000000001,1991.5749999999998,1986.645,,4.125338372746312
2022-02-11,2023.04,2052.5,1992.3,2051.05,12.97,2477683000,32131807208.67,2027.458,2005.9869999999999,1999.0155,2002.5352380952384,2007.1899999999998,,,,2028.7044593211408,2017.997316121945,2013.6337386647576,2009.787106692862,2010.1935137528799,2010.0319056944704,2007.1899999999998,,,,2054.765074074074,59.02812780235471,65.05630176071648,65.32368772399008,72.25543685408412,50.60659291857195,67.87000000000012,24.68985966125668,18.976852251370282,31.38479085075864,24.68985966125668,18.976852251370282,31.38479085075864,7.14285714285714,92.85714285714286,85.71428571428572,92.85714285714286,7.14285714285714,95.54436569739006,85.94777001767095,95.54436569739006,85.94777001767095,98.82937508279178,,98.82937508279178,,-2.1811312113578785,-0.01937549429682547,1915.6431752213302,1999.0155,2082.3878247786697,8.341338501744458,0.8120609874927759,1999.0155,1999.0155,2082.3878247786697,-0.8676719995512485,,,-0.8676719995512485,,1912.8302192780727,,0.06,0,1912.8302192780727,,2001.9814129103286,1991.5749999999998,1.0568953438991648,1981.7150000000001,1991.5749999999998,1986.645,,,,2175.03,1981.7150000000001,1991.5749999999998,1986.645,,5.5170001183243444
